selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,size,max_concurrence,best_purity,best_kinematic_point,best_pair_delta_xy,s_min,s_max,theta_in_min,theta_in_max,phi_in_lepton_min,phi_in_lepton_max,qOut_min,qOut_max,phiOut_min,phiOut_max,Q2_min,Q2_max,xB_min,xB_max,t_min,t_max,W2_min,W2_max,y_min,y_max,theta_lepton_gamma_deg_min,theta_lepton_gamma_deg_max,pair_delta_xy_min,pair_delta_xy_max,abs_k_dot_qout_min,abs_k_dot_qout_max,abs_kp_dot_qout_min,abs_kp_dot_qout_max,best_lepton,best_s_regime,best_theta_in_regime,best_qOut_regime,best_lepton_mass,best_s,best_sqrt_s,best_pIn,best_pOut,best_theta_in,best_phi_in_lepton,best_phi_in,best_qOut,best_phiOut,best_Q2,best_xB,best_t,best_W2,best_y,best_theta_lepton_gamma_deg,best_k_dot_qout,best_kp_dot_qout,best_abs_k_dot_qout,best_abs_kp_dot_qout
C_p_gamma,C_{p\gamma},lepton_heavy_Tx_proton_Tx,enhanced_region_0,0,16,9.9998334363104469e-01,9.9999999999999978e-01,high_s_high_theta_in_low_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,2.5000000000000000e-01,2.5000000000000000e-01,8.8357293382212931e-01,2.3561944901923448e+00,3.3313297967855201e-05,3.2405548122136078e-02,2.9614614757667306e-04,7.7543756978855460e-02,-1.2807274170626748e-02,-9.6634578367228857e-03,9.9230007155627942e-01,1.2653386076695465e+00,5.7287321681731371e-03,2.1282346495807847e-02,1.3992079111488275e+02,1.8000000000000000e+02,0.0000000000000000e+00,7.8539816339744828e-01,9.5551100991119653e-01,1.1097883035465288e+00,9.6688205505403702e-01,1.1034013231103867e+00,heavy,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.8435165757929837e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,2.5000000000000000e-01,1.5707963267948966e+00,3.3313297967855201e-05,2.9614614757667306e-04,-1.2807274170626748e-02,9.9230007155627942e-01,5.7287321681731371e-03,1.8000000000000000e+02,1.1097883035465288e+00,1.1034013231103867e+00,1.1097883035465288e+00,1.1034013231103867e+00
C_p_gamma,C_{p\gamma},lepton_heavy_Tx_proton_Tx,enhanced_region_1,1,63,9.9926922717367306e-01,1.0000000000000004e+00,high_s_high_theta_in_mid_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.5160394395353274e+00,4.9087385212340520e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.9087385212340517e-01,2.6507188014663878e+00,1.4626144989969381e-03,8.1424552256047955e-01,1.9945552357664644e-03,3.6246267973356183e-01,-4.0831009191963352e-01,-2.3569408903393721e-01,1.6116849675574241e+00,2.7855960317398898e+00,3.7344855472419100e-02,1.2798963544185485e-01,1.4614965461680345e+02,1.8000000000000000e+02,0.0000000000000000e+00,1.0799224746714913e+00,3.5027652440107131e+00,4.4391532141861152e+00,3.6856414196914886e+00,4.2725969517832443e+00,heavy,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.0192736299624232e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.0000000000000000e+00,1.5707963267948966e+00,1.4626144989969381e-03,1.9945552357664644e-03,-3.3457513930297639e-01,1.6116849675574241e+00,3.7344855472419100e-02,1.8000000000000000e+02,4.4391532141861152e+00,4.2725969517832443e+00,4.4391532141861152e+00,4.2725969517832443e+00
C_p_gamma,C_{p\gamma},lepton_heavy_Tx_proton_Tx,enhanced_region_2,2,1,9.9286252062195446e-01,9.9999999999999978e-01,high_s_high_theta_in_low_Egamma,3.1415926535897931e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,2.5000000000000000e-01,2.5000000000000000e-01,4.7123889803846897e+00,4.7123889803846897e+00,1.4376164598213765e-02,1.4376164598213765e-02,6.5148919411514260e-03,6.5148919411514260e-03,-3.7394174304480491e-05,-3.7394174304480491e-05,3.0721298534479300e+00,3.0721298534479300e+00,1.1237838755582322e-01,1.1237838755582322e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,3.1415926535897931e+00,5.6317046954593386e-02,5.6317046954593386e-02,6.3486432166545925e-02,6.3486432166545925e-02,heavy,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,2.0919517662412601e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,2.5000000000000000e-01,4.7123889803846897e+00,1.4376164598213765e-02,6.5148919411514260e-03,-3.7394174304480491e-05,3.0721298534479300e+00,1.1237838755582322e-01,0.0000000000000000e+00,5.6317046954593386e-02,6.3486432166545925e-02,5.6317046954593386e-02,6.3486432166545925e-02
C_p_gamma,C_{p\gamma},lepton_heavy_unpolarized_proton_Tx,enhanced_region_0,0,15,9.9998334363046837e-01,4.9999999999999961e-01,high_s_high_theta_in_low_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,2.5000000000000000e-01,2.5000000000000000e-01,8.8357293382212931e-01,2.2580197197676637e+00,3.3313297967855201e-05,2.5939527416264124e-02,2.9614614757667306e-04,7.4294214402630801e-02,-1.2807274170626748e-02,-1.0336921459208720e-02,9.9230007155627942e-01,1.2030504676633413e+00,5.7287321681731371e-03,1.7780912358912514e-02,1.4502276145247043e+02,1.8000000000000000e+02,0.0000000000000000e+00,6.8722339297276713e-01,9.9022482208193308e-01,1.1097883035465288e+00,9.9802612506027666e-01,1.1034013231103867e+00,heavy,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.8435165757929837e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,2.5000000000000000e-01,1.5707963267948966e+00,3.3313297967855201e-05,2.9614614757667306e-04,-1.2807274170626748e-02,9.9230007155627942e-01,5.7287321681731371e-03,1.8000000000000000e+02,1.1097883035465288e+00,1.1034013231103867e+00,1.1097883035465288e+00,1.1034013231103867e+00
C_p_gamma,C_{p\gamma},lepton_heavy_unpolarized_proton_Tx,enhanced_region_1,1,64,9.9926922715789512e-01,4.9999999999999994e-01,high_s_high_theta_in_mid_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.5160394395353274e+00,4.9087385212340520e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.9087385212340517e-01,2.6507188014663878e+00,1.4626144989969381e-03,8.1424552256047955e-01,1.9945552357664644e-03,3.3031013978061036e-01,-4.1317417382593624e-01,-2.3569408903393721e-01,1.6116849675574241e+00,2.7855960317398898e+00,3.7344855472419100e-02,1.2798963544185485e-01,1.4614965461680345e+02,1.8000000000000000e+02,0.0000000000000000e+00,1.0799224746714913e+00,3.5027652440107131e+00,4.4391532141861152e+00,3.6856414196914886e+00,4.2725969517832443e+00,heavy,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.0192736299624232e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.0000000000000000e+00,1.5707963267948966e+00,1.4626144989969381e-03,1.9945552357664644e-03,-3.3457513930297639e-01,1.6116849675574241e+00,3.7344855472419100e-02,1.8000000000000000e+02,4.4391532141861152e+00,4.2725969517832443e+00,4.4391532141861152e+00,4.2725969517832443e+00
C_p_gamma,C_{p\gamma},lepton_heavy_unpolarized_proton_Tx,enhanced_region_2,2,1,9.9286252110187534e-01,5.0000000000000011e-01,high_s_high_theta_in_low_Egamma,3.1415926535897931e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,2.5000000000000000e-01,2.5000000000000000e-01,4.7123889803846897e+00,4.7123889803846897e+00,1.4376164598213765e-02,1.4376164598213765e-02,6.5148919411514260e-03,6.5148919411514260e-03,-3.7394174304480491e-05,-3.7394174304480491e-05,3.0721298534479300e+00,3.0721298534479300e+00,1.1237838755582322e-01,1.1237838755582322e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,3.1415926535897931e+00,5.6317046954593386e-02,5.6317046954593386e-02,6.3486432166545925e-02,6.3486432166545925e-02,heavy,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,2.0919517662412601e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,2.5000000000000000e-01,4.7123889803846897e+00,1.4376164598213765e-02,6.5148919411514260e-03,-3.7394174304480491e-05,3.0721298534479300e+00,1.1237838755582322e-01,0.0000000000000000e+00,5.6317046954593386e-02,6.3486432166545925e-02,5.6317046954593386e-02,6.3486432166545925e-02
C_p_gamma,C_{p\gamma},lepton_heavy_L_proton_Tx,enhanced_region_0,0,14,9.9998334363020547e-01,1.0000000000000000e+00,high_s_high_theta_in_low_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,2.5000000000000000e-01,2.5000000000000000e-01,9.8174770424681035e-01,2.2580197197676637e+00,3.3313297967855201e-05,2.5939527416264124e-02,2.9614614757667306e-04,7.4294214402630801e-02,-1.2807274170626748e-02,-1.0336921459208720e-02,9.9230007155627942e-01,1.2030504676633413e+00,5.7287321681731371e-03,1.7780912358912514e-02,1.4502276145247046e+02,1.8000000000000000e+02,0.0000000000000000e+00,6.8722339297276713e-01,9.9022482208193319e-01,1.1097883035465288e+00,9.9802612506027677e-01,1.1034013231103867e+00,heavy,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.8435165757929837e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,2.5000000000000000e-01,1.5707963267948966e+00,3.3313297967855201e-05,2.9614614757667306e-04,-1.2807274170626748e-02,9.9230007155627942e-01,5.7287321681731371e-03,1.8000000000000000e+02,1.1097883035465288e+00,1.1034013231103867e+00,1.1097883035465288e+00,1.1034013231103867e+00
C_p_gamma,C_{p\gamma},lepton_heavy_L_proton_Tx,enhanced_region_1,1,64,9.9965910857038165e-01,9.9999999999999933e-01,high_s_high_theta_in_mid_Egamma,1.9634954084936207e-01,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.5160394395353274e+00,4.8105637508093704e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.9087385212340517e-01,2.8470683423157501e+00,1.4626144989969381e-03,1.5927013225276812e+00,1.9945552357664644e-03,4.1326012940304230e-01,-4.1710431770258583e-01,-1.7988352968066992e-01,1.6116849675574241e+00,3.2829798608904133e+00,3.7344855472419100e-02,2.0349547684956695e-01,1.3867363439756778e+02,1.8000000000000000e+02,0.0000000000000000e+00,1.2762720155208536e+00,2.7432547943687569e+00,4.4391532141861152e+00,3.4369495051168220e+00,4.2725969517832443e+00,heavy,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.0246227737253712e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.0000000000000000e+00,1.7671458676442586e+00,4.1508971676915883e-02,5.1251405425975914e-02,-3.3021188264196721e-01,1.6482439729054650e+00,4.1246126735708981e-02,1.7430637006197682e+02,4.3986689045887735e+00,4.2543174491069058e+00,4.3986689045887735e+00,4.2543174491069058e+00
C_p_gamma,C_{p\gamma},lepton_heavy_L_proton_Tx,enhanced_region_2,2,1,9.9286252205666681e-01,9.9999999999999978e-01,high_s_high_theta_in_low_Egamma,3.1415926535897931e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,2.5000000000000000e-01,2.5000000000000000e-01,4.7123889803846897e+00,4.7123889803846897e+00,1.4376164598213765e-02,1.4376164598213765e-02,6.5148919411514260e-03,6.5148919411514260e-03,-3.7394174304480491e-05,-3.7394174304480491e-05,3.0721298534479300e+00,3.0721298534479300e+00,1.1237838755582322e-01,1.1237838755582322e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,3.1415926535897931e+00,5.6317046954593386e-02,5.6317046954593386e-02,6.3486432166545925e-02,6.3486432166545925e-02,heavy,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,2.0919517662412601e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,2.5000000000000000e-01,4.7123889803846897e+00,1.4376164598213765e-02,6.5148919411514260e-03,-3.7394174304480491e-05,3.0721298534479300e+00,1.1237838755582322e-01,0.0000000000000000e+00,5.6317046954593386e-02,6.3486432166545925e-02,5.6317046954593386e-02,6.3486432166545925e-02
C_p_gamma,C_{p\gamma},lepton_heavy_L_proton_Tx,enhanced_region_3,3,1,9.8465430219875572e-01,1.0000000000000004e+00,high_s_high_theta_in_mid_Egamma,1.1780972450961724e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.6142142099600090e+00,4.6142142099600090e+00,1.0000000000000000e+00,1.0000000000000000e+00,3.9269908169872414e-01,3.9269908169872414e-01,7.0752105001373056e-01,7.0752105001373056e-01,2.4826498481132092e-01,2.4826498481132092e-01,-2.2366060005539040e-01,-2.2366060005539040e-01,3.0221853683673396e+00,3.0221853683673396e+00,1.4513457009477851e-01,1.4513457009477851e-01,1.4249433865204409e+02,1.4249433865204409e+02,1.1780972450961724e+00,1.1780972450961724e+00,3.3254165263970870e+00,3.3254165263970870e+00,3.5673467513764923e+00,3.5673467513764923e+00,heavy,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.2178880715715210e+00,1.5707949999999999e+00,4.6142142099600090e+00,1.4726215563702159e+00,1.0000000000000000e+00,3.9269908169872414e-01,7.0752105001373056e-01,2.4826498481132092e-01,-2.2366060005539040e-01,3.0221853683673396e+00,1.4513457009477851e-01,1.4249433865204409e+02,3.3254165263970870e+00,3.5673467513764923e+00,3.3254165263970870e+00,3.5673467513764923e+00
C_p_gamma,C_{p\gamma},lepton_heavy_Tx_proton_Ty,enhanced_region_0,0,28,9.9998333692570696e-01,1.0000000000000002e+00,high_s_high_theta_in_low_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,2.5000000000000000e-01,2.5000000000000000e-01,2.9452431127404310e-01,2.9452431127404308e+00,3.3313297967855201e-05,6.5725698791848974e-02,2.9614614757667306e-04,7.8936528685668361e-02,-1.2807274170626748e-02,-5.1374213134508994e-03,9.9230007155627942e-01,1.7668870431186867e+00,5.7287321681731371e-03,4.8521528921905477e-02,1.0828999456418967e+02,1.8000000000000000e+02,0.0000000000000000e+00,1.3744467859455343e+00,6.8581369859218921e-01,1.1097883035465288e+00,7.1610783733134975e-01,1.1034013231103867e+00,heavy,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.8435165757929837e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,2.5000000000000000e-01,1.5707963267948966e+00,3.3313297967855201e-05,2.9614614757667306e-04,-1.2807274170626748e-02,9.9230007155627942e-01,5.7287321681731371e-03,1.8000000000000000e+02,1.1097883035465288e+00,1.1034013231103867e+00,1.1097883035465288e+00,1.1034013231103867e+00
C_p_gamma,C_{p\gamma},lepton_heavy_Tx_proton_Ty,enhanced_region_1,1,50,9.9926922717272326e-01,1.0000000000000000e+00,high_s_high_theta_in_mid_Egamma,0.0000000000000000e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.6142142099600090e+00,4.8105637508093704e+00,1.0000000000000000e+00,1.0000000000000000e+00,6.8722339297276724e-01,2.4543692606170260e+00,1.4626144989969381e-03,6.8882635842564233e-01,1.9945552357664644e-03,3.6246267973356183e-01,-3.5525722885998195e-01,-2.5283623194612526e-01,1.6116849675574241e+00,2.3832069816716448e+00,3.7344855472419100e-02,1.1164133938160972e-01,1.5303755671713566e+02,1.8000000000000000e+02,0.0000000000000000e+00,8.8357293382212942e-01,3.6688408814849649e+00,4.4391532141861152e+00,3.8868359447247549e+00,4.2725969517832443e+00,heavy,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.0192736299624232e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.0000000000000000e+00,1.5707963267948966e+00,1.4626144989969381e-03,1.9945552357664644e-03,-3.3457513930297639e-01,1.6116849675574241e+00,3.7344855472419100e-02,1.8000000000000000e+02,4.4391532141861152e+00,4.2725969517832443e+00,4.4391532141861152e+00,4.2725969517832443e+00
C_p_gamma,C_{p\gamma},lepton_heavy_Tx_proton_Ty,enhanced_region_2,2,1,9.9162993516851405e-01,9.9999999999999978e-01,high_s_high_theta_in_low_Egamma,3.1415926535897931e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,2.5000000000000000e-01,2.5000000000000000e-01,4.7123889803846897e+00,4.7123889803846897e+00,1.4376164598213765e-02,1.4376164598213765e-02,6.5148919411514260e-03,6.5148919411514260e-03,-3.7394174304480491e-05,-3.7394174304480491e-05,3.0721298534479300e+00,3.0721298534479300e+00,1.1237838755582322e-01,1.1237838755582322e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,3.1415926535897931e+00,5.6317046954593386e-02,5.6317046954593386e-02,6.3486432166545925e-02,6.3486432166545925e-02,heavy,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,2.0919517662412601e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,2.5000000000000000e-01,4.7123889803846897e+00,1.4376164598213765e-02,6.5148919411514260e-03,-3.7394174304480491e-05,3.0721298534479300e+00,1.1237838755582322e-01,0.0000000000000000e+00,5.6317046954593386e-02,6.3486432166545925e-02,5.6317046954593386e-02,6.3486432166545925e-02
C_p_gamma,C_{p\gamma},lepton_heavy_Tx_proton_Ty,enhanced_region_3,3,1,9.8909531656391503e-01,1.0000000000000004e+00,high_s_high_theta_in_low_Egamma,1.3744467859455345e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,2.5000000000000000e-01,2.5000000000000000e-01,1.9634954084936207e-01,1.9634954084936207e-01,6.5725698791848891e-02,6.5725698791848891e-02,6.8983894937666254e-02,6.8983894937666254e-02,-5.1374213134508994e-03,-5.1374213134508994e-03,1.7668870431186876e+00,1.7668870431186876e+00,4.8521528921905512e-02,4.8521528921905512e-02,1.0828999456418964e+02,1.0828999456418964e+02,1.3744467859455345e+00,1.3744467859455345e+00,6.8581369859218899e-01,6.8581369859218899e-01,7.1610783733134964e-01,7.1610783733134964e-01,heavy,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.9367323331899673e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,2.5000000000000000e-01,1.9634954084936207e-01,6.5725698791848891e-02,6.8983894937666254e-02,-5.1374213134508994e-03,1.7668870431186876e+00,4.8521528921905512e-02,1.0828999456418964e+02,6.8581369859218899e-01,7.1610783733134964e-01,6.8581369859218899e-01,7.1610783733134964e-01
