Q2,t,phi,squared_amplitude_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3
6.0000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,5.0658682136577081e+03,9.9999999999999978e-01,True,1,1,1.5520546856420330e-17,1.0134228476505007e-16,7.5233690521864960e-02,0.0000000000000000e+00,7.5233690946261422e-02,7.5233690946261422e-02,0.0000000000000000e+00,-1.0511146056122840e-32,6.3857824410262776e-11,6.3857824410262776e-11
1.0000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,3.4825075598857322e+04,9.9999999999999978e-01,True,1,1,1.5862359246140264e-18,7.4111029953754762e-18,1.2749445187322572e-02,1.4901161193847656e-08,1.2749445463101477e-02,1.2749445463127602e-02,2.1937178880378791e-10,2.2204460492503131e-16,7.0320561439823903e-12,7.0327223049022197e-12
1.5000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,1.1851442383718813e+04,9.9999999999999989e-01,True,1,1,1.3316676812774356e-18,5.1060934124489336e-18,3.1434805546415083e-02,0.0000000000000000e+00,3.1434805612059323e-02,3.1434805612055791e-02,0.0000000000000000e+00,-2.7845528750013217e-35,4.1270277126304045e-12,4.1268056680254794e-12
2.0000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,7.0768313843646329e+03,9.9999999999999978e-01,True,1,1,3.3003272246341698e-18,4.7301825664347572e-17,4.9174237034455101e-02,0.0000000000000000e+00,4.9174237188458418e-02,4.9174237188453901e-02,0.0000000000000000e+00,-2.2483548709699922e-33,1.5145991232035083e-11,1.5145546709144364e-11
2.5000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,5.2456773445561121e+03,1.0000000000000000e+00,True,1,1,4.5459673095797357e-18,4.4065855977942841e-17,6.4118804414406455e-02,2.1073424255447017e-08,6.4118804414402750e-02,6.4118804414409689e-02,1.5602345638854974e-09,4.4408920985006271e-16,-4.7531423241764514e-16,4.1459891075845690e-16
3.0000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,4.3654975345945704e+03,1.0000000000000000e+00,True,1,1,1.5461917162831669e-17,4.1940057430896801e-17,7.5815047377786632e-02,1.4901161193847656e-08,7.5815047377788006e-02,7.5815047377788006e-02,1.3045024279412604e-09,2.2204460492503131e-16,2.0816681711721685e-16,2.0816681711721685e-16
3.5000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,3.9239149859289000e+03,1.0000000000000000e+00,True,1,1,1.5195531907380835e-17,1.0680028317958571e-16,8.4109661088275348e-02,2.1073424255447017e-08,8.4109662019598769e-02,8.4109662019597450e-02,2.0466819854901759e-09,4.4408920985006271e-16,1.5666659549523620e-10,1.5666637431799302e-10
4.0000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,3.7515929872332017e+03,1.0000000000000000e+00,True,1,1,1.5335331473301380e-17,2.4699109964272183e-16,8.8863045071550947e-02,0.0000000000000000e+00,8.8863046436365459e-02,8.8863046436362961e-02,0.0000000000000000e+00,-6.1239775694116970e-32,2.4256314838655424e-10,2.4256270603206787e-10
4.5000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,3.8048803025087436e+03,1.0000000000000000e+00,True,1,1,4.0538425462661444e-17,6.0822067635614723e-17,8.9863110242843131e-02,0.0000000000000000e+00,8.9863110572114366e-02,8.9863110572114366e-02,0.0000000000000000e+00,-5.3426878504630495e-33,5.9178675848592377e-11,5.9178675848592377e-11
5.0000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,4.1258419486710718e+03,1.0000000000000002e+00,True,1,1,4.4587375001838834e-18,1.3285347520970116e-16,8.6783747812845036e-02,0.0000000000000000e+00,8.6783748858661428e-02,8.6783748858657583e-02,0.0000000000000000e+00,-1.7669926215390229e-32,1.8151973327218407e-10,1.8151906627100756e-10
5.5000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,4.8940860860569364e+03,1.0000000000000000e+00,True,1,1,3.0143143161702964e-17,1.6578021380265845e-16,7.9129725153985989e-02,0.0000000000000000e+00,7.9129725999823541e-02,7.9129725999823541e-02,0.0000000000000000e+00,-2.8391688368122067e-32,1.3386178710633745e-10,1.3386178710633745e-10
6.0000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,6.7177417417956258e+03,1.0000000000000002e+00,True,1,1,8.3617537872326820e-17,3.9138064841918457e-16,6.6102890768114694e-02,1.4901161193847656e-08,6.6102890886613905e-02,6.6102890886617263e-02,1.1373913838743792e-09,2.2204460492503116e-16,1.5666280772652641e-11,1.5666724861862491e-11
1.0000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,1.6252389627243512e+04,9.9999999999999989e-01,True,1,1,1.2926654962818478e-18,6.4429300301837070e-18,2.2248403400463263e-02,0.0000000000000000e+00,2.2248403550953616e-02,2.2248403550958605e-02,0.0000000000000000e+00,-4.3182331459120616e-35,6.6963402054268095e-12,6.6965622500317346e-12
1.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,7.4565602134437986e+03,1.0000000000000000e+00,True,1,1,1.6091114193725236e-18,4.6078119569732448e-17,4.3856312852045172e-02,0.0000000000000000e+00,4.3856313170025786e-02,4.3856313170025786e-02,0.0000000000000000e+00,-2.1257823426425156e-33,2.7890914838096803e-11,2.7890914838096803e-11
2.0000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,4.9612167731004156e+03,1.0000000000000000e+00,True,1,1,3.5030152163350400e-18,5.3558744222190074e-17,6.2812010324878376e-02,0.0000000000000000e+00,6.2812011204930754e-02,6.2812011204930754e-02,0.0000000000000000e+00,-2.8808101982638535e-33,1.1055571822599086e-10,1.1055571822599086e-10
2.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,3.8863103810562575e+03,1.0000000000000000e+00,True,1,1,5.3263433826081938e-18,9.8597412144413046e-17,7.8051437516195893e-02,0.0000000000000000e+00,7.8051438556036912e-02,7.8051438556034067e-02,0.0000000000000000e+00,-9.7498196154047033e-33,1.6232217393136184e-10,1.6232172984215198e-10
3.0000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,3.3417227079851150e+03,1.0000000000000000e+00,True,1,1,9.3708229002239642e-18,3.3458251574233196e-17,8.9503140826091995e-02,2.1073424255447017e-08,8.9503142140312353e-02,8.9503142140312353e-02,2.1779242020973300e-09,4.4408920985006271e-16,2.3525370020094361e-10,2.3525370020094361e-10
3.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,3.0656878108725700e+03,1.0000000000000000e+00,True,1,1,1.4985940096032480e-17,3.7624510853193403e-17,9.7219395914348528e-02,2.1073424255447017e-08,9.7219397036876695e-02,9.7219397036874405e-02,2.3656876484562113e-09,4.4408920985006271e-16,2.1826302223915128e-10,2.1826257814994143e-10
4.0000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,2.9671140480108083e+03,1.0000000000000000e+00,True,1,1,8.6416901784296558e-18,1.1057406196152693e-16,1.0118898898619003e-01,0.0000000000000000e+00,1.0118899018223017e-01,1.0118899018223017e-01,0.0000000000000000e+00,-1.2301301987811564e-32,2.4205218732142875e-10,2.4205218732142875e-10
4.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,3.0254068240167408e+03,1.0000000000000000e+00,True,1,1,2.5342612734272784e-17,1.4632076067098937e-16,1.0129639375100989e-01,0.0000000000000000e+00,1.0129639375100638e-01,1.0129639375100857e-01,0.0000000000000000e+00,-2.2052013023536274e-32,-7.1123662515049091e-16,-2.6714741530042829e-16
5.0000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,3.2732931418085432e+03,9.9999999999999989e-01,True,1,1,2.1609052061428887e-17,7.9658187659092034e-17,9.7305801972950218e-02,1.4901161193847656e-08,9.7305802770614944e-02,9.7305802770614944e-02,1.6742805070676507e-09,2.2204460492503131e-16,1.5523481285140139e-10,1.5523481285140139e-10
5.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,3.8303467250499116e+03,9.9999999999999956e-01,True,1,1,4.0401071466492280e-17,4.9102878804684542e-16,8.8828824240284904e-02,1.4901161193847656e-08,8.8828825068673428e-02,8.8828825068672179e-02,1.5284224171994940e-09,2.2204460492503106e-16,1.4716955779037200e-10,1.4716933748049055e-10
6.0000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,5.0658682136577008e+03,1.0000000000000000e+00,True,1,1,6.4749430480754203e-17,3.5624908457611717e-16,7.5233690506058590e-02,2.1073424255447017e-08,7.5233690946264378e-02,7.5233690946264378e-02,1.8306985923255058e-09,4.4408920985006257e-16,6.6236612548953300e-11,6.6236612548953300e-11
1.0000000000000000e+00,-4.0000000000000002e-01,4.1887902047863905e+00,4.3024990039403019e+03,1.0000000000000004e+00,True,1,1,3.2372004072855524e-18,5.4505641663064000e-17,6.1815449733793153e-02,0.0000000000000000e+00,6.1815450423289037e-02,6.1815450423296225e-02,0.0000000000000000e+00,-2.9813444395792678e-33,8.5242996689105510e-11,8.5243885301206079e-11
1.5000000000000000e+00,-4.0000000000000002e-01,4.1887902047863905e+00,2.8413312523421696e+03,1.0000000000000004e+00,True,1,1,2.6671822037077579e-18,4.1220775066076817e-17,8.8950666621377683e-02,0.0000000000000000e+00,8.8950667994644975e-02,8.8950667994644975e-02,0.0000000000000000e+00,-1.7062661579558755e-33,2.4430608404346632e-10,2.4430608404346632e-10
2.0000000000000000e+00,-4.0000000000000002e-01,4.1887902047863905e+00,2.2413077310093258e+03,1.0000000000000000e+00,True,1,1,1.4229463052635253e-17,1.9664960150470166e-17,1.0893353306465928e-01,0.0000000000000000e+00,1.0893353469490726e-01,1.0893353469490828e-01,0.0000000000000000e+00,-5.8918827648589139e-34,3.5517734760237563e-10,3.5517756964698055e-10
2.5000000000000000e+00,-4.0000000000000002e-01,4.1887902047863905e+00,1.9385820336604386e+03,1.0000000000000000e+00,True,1,1,1.2862953046118110e-17,9.9505654586873157e-17,1.2290023505232621e-01,0.0000000000000000e+00,1.2290023717984765e-01,1.2290023717984765e-01,0.0000000000000000e+00,-1.0066830855828749e-32,5.2294577349010218e-10,5.2294577349010218e-10
3.0000000000000000e+00,-4.0000000000000002e-01,4.1887902047863905e+00,1.7779682247875114e+03,1.0000000000000000e+00,True,1,1,2.2446728916569820e-17,5.5551056751900750e-17,1.3179180313885552e-01,0.0000000000000000e+00,1.3179180521609749e-01,1.3179180521609918e-01,0.0000000000000000e+00,-3.5897755453068697e-33,5.4752693351423076e-10,5.4752738107288756e-10
3.5000000000000000e+00,-4.0000000000000002e-01,4.1887902047863905e+00,1.7047960949449582e+03,1.0000000000000000e+00,True,1,1,1.6877245744564744e-17,1.6652820657853132e-16,1.3619678899760207e-01,1.4901161193847656e-08,1.3619679183323846e-01,1.3619679183323846e-01,2.3434535988474943e-09,2.2204460492503128e-16,7.7240915052900760e-10,7.7240915052900760e-10
4.0000000000000000e+00,-4.0000000000000002e-01,4.1887902047863905e+00,1.7005114639129802e+03,9.9999999999999978e-01,True,1,1,1.0198766751355629e-17,8.2161798606047192e-17,1.3643922939730757e-01,0.0000000000000000e+00,1.3643923013190329e-01,1.3643923013190329e-01,0.0000000000000000e+00,-6.8545759934292163e-33,2.0045534676604859e-10,2.0045534676604859e-10
4.5000000000000000e+00,-4.0000000000000002e-01,4.1887902047863905e+00,1.7663214032691130e+03,1.0000000000000000e+00,True,1,1,4.1983847641652761e-17,1.9375401019819675e-16,1.3265549107964561e-01,2.1073424255447017e-08,1.3265549186610157e-01,1.3265549186610490e-01,3.2279716638764466e-09,4.4408920985006271e-16,2.0865540198422572e-10,2.0865628669319847e-10
5.0000000000000000e+00,-4.0000000000000002e-01,4.1887902047863905e+00,1.9231570221846969e+03,1.0000000000000000e+00,True,1,1,6.2326542932252315e-17,2.9399502702538667e-16,1.2483679095670716e-01,0.0000000000000000e+00,1.2483679125092574e-01,1.2483679125092219e-01,0.0000000000000000e+00,-9.0317673869543733e-32,7.3458605517884301e-11,7.3457719074188077e-11
5.5000000000000000e+00,-4.0000000000000002e-01,4.1887902047863905e+00,2.2272295869712398e+03,1.0000000000000004e+00,True,1,1,3.6996611403627700e-17,2.7138813481559499e-17,1.1283381317858651e-01,0.0000000000000000e+00,1.1283381371354802e-01,1.1283381371354802e-01,0.0000000000000000e+00,-2.1052644525379107e-33,1.2072349370173541e-10,1.2072349370173541e-10
6.0000000000000000e+00,-4.0000000000000002e-01,4.1887902047863905e+00,2.8283061528395292e+03,9.9999999999999978e-01,True,1,1,5.0696940137125811e-17,1.3912475631784407e-16,9.6302817407731403e-02,0.0000000000000000e+00,9.6302817979715252e-02,9.6302817979715252e-02,0.0000000000000000e+00,-2.1925877559766813e-32,1.1016731277235792e-10,1.1016731277235792e-10
1.0000000000000000e+00,-4.0000000000000002e-01,4.7123889803846897e+00,1.2677381562669584e+03,1.0000000000000000e+00,True,1,1,5.4901068177269758e-18,3.7346859189585428e-17,1.5715169689265857e-01,1.4901161193847656e-08,1.5715169699727696e-01,1.5715169699727555e-01,2.7040116409654669e-09,2.2204460492503131e-16,3.2881915940086159e-11,3.2881471850876309e-11
1.5000000000000000e+00,-4.0000000000000002e-01,4.7123889803846897e+00,1.0212175085047792e+03,1.0000000000000000e+00,True,1,1,3.0925356691155290e-17,1.3058541930250332e-16,1.8380446533938322e-01,2.1073424255447017e-08,1.8380446663395930e-01,1.8380446663395869e-01,4.4726049414095858e-09,4.4408920985006271e-16,4.7589773094491861e-10,4.7589750890031368e-10
2.0000000000000000e+00,-4.0000000000000002e-01,4.7123889803846897e+00,9.1003462299133525e+02,9.9999999999999989e-01,True,1,1,1.5605290913857133e-17,2.3634413422332521e-17,1.9726280843433841e-01,0.0000000000000000e+00,1.9726280994883100e-01,1.9726280994882989e-01,0.0000000000000000e+00,-8.0211060232384366e-34,5.9750612096953759e-10,5.9750568381922164e-10
2.5000000000000000e+00,-4.0000000000000002e-01,4.7123889803846897e+00,8.5653976787560543e+02,1.0000000000000000e+00,True,1,1,3.5022478749590505e-17,5.1378037418142466e-17,2.0233122053084424e-01,0.0000000000000000e+00,2.0233122276037427e-01,2.0233122276037427e-01,0.0000000000000000e+00,-3.8662767467055658e-33,9.0220707293919844e-10,9.0220707293919844e-10
3.0000000000000000e+00,-4.0000000000000002e-01,4.7123889803846897e+00,8.3691103704814282e+02,1.0000000000000000e+00,True,1,1,1.7322577140913164e-17,9.8669377054951878e-17,2.0141292395767621e-01,0.0000000000000000e+00,2.0141292528109514e-01,2.0141292528109406e-01,0.0000000000000000e+00,-1.0035717647215151e-32,5.3310734993150533e-10,5.3310691278118938e-10
3.5000000000000000e+00,-4.0000000000000002e-01,4.7123889803846897e+00,8.4340996770645097e+02,1.0000000000000000e+00,True,1,1,4.3075662906487156e-17,1.6003697452910404e-17,1.9582297580456792e-01,0.0000000000000000e+00,1.9582297896683507e-01,1.9582297896683565e-01,0.0000000000000000e+00,-2.1116310669976041e-33,1.2384891306949086e-09,1.2384893596784075e-09
4.0000000000000000e+00,-4.0000000000000002e-01,4.7123889803846897e+00,8.7572388965463449e+02,1.0000000000000000e+00,True,1,1,2.1449405846445707e-17,1.4982332082135754e-16,1.8633397396863915e-01,0.0000000000000000e+00,1.8633397582926020e-01,1.8633397582926020e-01,0.0000000000000000e+00,-2.2907104473104967e-32,6.9339382846589359e-10,6.9339382846589359e-10
4.5000000000000000e+00,-4.0000000000000002e-01,4.7123889803846897e+00,9.3943157282869288e+02,9.9999999999999989e-01,True,1,1,8.0201094463639149e-17,1.1866500390324200e-16,1.7342391658238740e-01,0.0000000000000000e+00,1.7342391858281275e-01,1.7342391858281403e-01,0.0000000000000000e+00,-2.0513598704522008e-32,6.9384320511289843e-10,6.9384364573266133e-10
5.0000000000000000e+00,-4.0000000000000002e-01,4.7123889803846897e+00,1.0482651989156070e+03,9.9999999999999978e-01,True,1,1,6.0811934016849574e-17,1.0518556464543080e-16,1.5739035785516703e-01,0.0000000000000000e+00,1.5739035953450392e-01,1.5739035953450112e-01,0.0000000000000000e+00,-1.4762094328647770e-32,5.2862287117094731e-10,5.2862198646197456e-10
5.5000000000000000e+00,-4.0000000000000002e-01,4.7123889803846897e+00,1.2323737084296240e+03,9.9999999999999978e-01,True,1,1,5.4686098233960458e-17,2.2106144311930854e-16,1.3838631176894733e-01,0.0000000000000000e+00,1.3838631424816414e-01,1.3838631424816333e-01,0.0000000000000000e+00,-5.1858730974045650e-32,6.8617934598225183e-10,6.8617912046819995e-10
6.0000000000000000e+00,-4.0000000000000002e-01,4.7123889803846897e+00,1.5648803240273410e+03,9.9999999999999967e-01,True,1,1,1.3681168284361846e-16,1.5206946936781697e-16,1.1637454769533918e-01,0.0000000000000000e+00,1.1637454862666075e-01,1.1637454862666075e-01,0.0000000000000000e+00,-4.1842560076312272e-32,2.1676425238092989e-10,2.1676425238092989e-10
1.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829879e+00,4.2153578625728062e+02,1.0000000000000000e+00,True,1,1,3.1891301199080445e-17,9.2978686212860785e-17,3.2634067199484046e-01,0.0000000000000000e+00,3.2634067626187624e-01,3.2634067626187724e-01,0.0000000000000000e+00,-9.6620911820400977e-33,2.7850146633312534e-09,2.7850153155872803e-09
1.5000000000000000e+00,-4.0000000000000002e-01,5.2359877559829879e+00,3.7944286004721607e+02,1.0000000000000002e+00,True,1,1,3.6047350917755783e-17,2.2989006825932113e-16,3.3075931262608860e-01,0.0000000000000000e+00,3.3075931262608793e-01,3.3075931262608826e-01,0.0000000000000000e+00,-5.4148854992463159e-32,-4.4408920985006262e-16,-2.2204460492503131e-16
2.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829879e+00,3.7056566446368714e+02,1.0000000000000000e+00,True,1,1,4.1413838487004630e-17,1.2782441431648959e-16,3.1729725017678617e-01,0.0000000000000000e+00,3.1729725240042800e-01,3.1729725240042728e-01,0.0000000000000000e+00,-1.8054186913581293e-32,1.4111108670444850e-09,1.4111104090774873e-09
2.5000000000000000e+00,-4.0000000000000002e-01,5.2359877559829879e+00,3.7632225550044427e+02,9.9999999999999989e-01,True,1,1,9.7279765186597102e-17,7.6830126543471082e-17,2.9677497798759706e-01,0.0000000000000000e+00,2.9677497798759683e-01,2.9677497798759683e-01,0.0000000000000000e+00,-1.5366221059445248e-32,-1.2490009027033011e-16,-1.2490009027033011e-16
3.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829879e+00,3.9236289041313796e+02,1.0000000000000000e+00,True,1,1,3.8228197042697800e-17,1.1940516286806900e-16,2.7304325338181057e-01,0.0000000000000000e+00,2.7304325596893464e-01,2.7304325596893386e-01,0.0000000000000000e+00,-1.5718987968685414e-32,1.4127935626939703e-09,1.4127931324825482e-09
3.5000000000000000e+00,-4.0000000000000002e-01,5.2359877559829879e+00,4.1860454793730662e+02,1.0000000000000000e+00,True,1,1,4.8696933001929797e-17,1.1812677578495555e-16,2.4776965914752946e-01,0.0000000000000000e+00,2.4776966008228249e-01,2.4776966008228068e-01,0.0000000000000000e+00,-1.6325326441143599e-32,4.6320687563383700e-10,4.6320598051652340e-10
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829879e+00,4.5742663422496719e+02,9.9999999999999989e-01,True,1,1,4.6510250808553894e-17,1.4930193403154086e-16,2.2180916311650919e-01,1.4901161193847656e-08,2.2180916679289034e-01,2.2180916679289034e-01,3.8165325569093754e-09,2.2204460492503128e-16,1.6309100667188936e-09,1.6309100667188936e-09
4.5000000000000000e+00,-4.0000000000000002e-01,5.2359877559829879e+00,5.1395682150984965e+02,1.0000000000000000e+00,True,1,1,1.3884010916836485e-16,1.4805240422021750e-16,1.9567702446988039e-01,0.0000000000000000e+00,1.9567702512183396e-01,1.9567702512183455e-01,0.0000000000000000e+00,-4.1196090309270148e-32,2.5514466928111545e-10,2.5514489826461428e-10
5.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829879e+00,5.9799933287353224e+02,1.0000000000000000e+00,True,1,1,5.2148818452075799e-17,1.5409540076002318e-16,1.6972205395711493e-01,0.0000000000000000e+00,1.6972205395711373e-01,1.6972205395711440e-01,0.0000000000000000e+00,-2.6464891801339711e-32,-4.0592529337857286e-16,-1.8041124150158794e-16
5.5000000000000000e+00,-4.0000000000000002e-01,5.2359877559829879e+00,7.2938922539140924e+02,1.0000000000000000e+00,True,1,1,7.3076029565951753e-17,1.4690514805319652e-16,1.4416790338432917e-01,0.0000000000000000e+00,1.4416790424435730e-01,1.4416790424435805e-01,0.0000000000000000e+00,-2.6921228621655440e-32,2.4797690637012870e-10,2.4797712147583972e-10
6.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829879e+00,9.5430532875226754e+02,9.9999999999999989e-01,True,1,1,6.9690860400698542e-17,9.3766380526774064e-17,1.1904250311004493e-01,0.0000000000000000e+00,1.1904250425067588e-01,1.1904250425067774e-01,0.0000000000000000e+00,-1.3648950140481447e-32,2.7156712989473419e-10,2.7156757224922057e-10
1.0000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,1.4983808434579902e+02,1.0000000000000000e+00,True,1,1,3.1889741373017000e-17,1.9680236468418252e-17,4.8841072693841242e-01,1.4901161193847656e-08,4.8841072865444551e-01,4.8841072865444574e-01,8.4037800331039829e-09,2.2204460492503131e-16,1.6762579380102949e-09,1.6762581600548998e-09
1.5000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,1.4819443606611750e+02,1.0000000000000002e+00,True,1,1,9.0604775430579263e-17,1.9487722084043373e-17,4.1561312065011324e-01,0.0000000000000000e+00,4.1561312384609311e-01,4.1561312384609284e-01,0.0000000000000000e+00,-8.5889966428506121e-33,2.6565823429969271e-09,2.6565821209523222e-09
2.0000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,1.6075140536938136e+02,1.0000000000000000e+00,True,1,1,5.1787335523855766e-17,3.0815376673049429e-16,3.4959206696210970e-01,0.0000000000000000e+00,3.4959206696210926e-01,3.4959206696210926e-01,0.0000000000000000e+00,-9.7640672070852311e-32,-3.0531133177191805e-16,-3.0531133177191805e-16
2.5000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,1.7922742096587695e+02,9.9999999999999989e-01,True,1,1,5.5963032388278274e-17,2.1646095465971410e-16,2.9465785946745510e-01,2.1073424255447017e-08,2.9465786117173648e-01,2.9465786117173681e-01,7.1700553856856223e-09,4.4408920985006271e-16,1.0043598175357715e-09,1.0043600118248008e-09
3.0000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,2.0259280177942961e+02,1.0000000000000002e+00,True,1,1,7.1455642844933069e-17,1.9101327552627004e-16,2.4832490311406508e-01,0.0000000000000000e+00,2.4832490581447295e-01,2.4832490581447383e-01,0.0000000000000000e+00,-4.1591980321657389e-32,1.3411570534693773e-09,1.3411574975585872e-09
3.5000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,2.3193480879977869e+02,1.0000000000000000e+00,True,1,1,1.1604633840290576e-16,1.4550998111504141e-16,2.0879663018564446e-01,0.0000000000000000e+00,2.0879663297263251e-01,2.0879663297263412e-01,0.0000000000000000e+00,-3.4639907260821430e-32,1.1638274372005597e-09,1.1638281102732684e-09
4.0000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,2.6976845926324438e+02,9.9999999999999989e-01,True,1,1,6.7750891833210097e-17,1.1021655239384391e-16,1.7509362570530787e-01,0.0000000000000000e+00,1.7509362800232309e-01,1.7509362800232309e-01,0.0000000000000000e+00,-1.6737871765780276e-32,8.0438545060901312e-10,8.0438545060901312e-10
4.5000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,3.2051531473314100e+02,1.0000000000000000e+00,True,1,1,1.8262602430516532e-16,6.1529282747620041e-17,1.4674936519975892e-01,0.0000000000000000e+00,1.4674936567809732e-01,1.4674936567809732e-01,0.0000000000000000e+00,-3.7138117388947407e-32,1.4039171214452750e-10,1.4039171214452750e-10
5.0000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,3.9210568818811066e+02,1.0000000000000002e+00,True,1,1,5.0603048206446343e-17,9.9239552880039306e-17,1.2355010130928476e-01,0.0000000000000000e+00,1.2355010228253349e-01,1.2355010228253349e-01,0.0000000000000000e+00,-1.2409157343614050e-32,2.4048995954373265e-10,2.4048995954373265e-10
5.5000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,5.0015748704513516e+02,9.9999999999999978e-01,True,1,1,7.1779525683617940e-17,1.3992129081866863e-16,1.0524131282947340e-01,0.0000000000000000e+00,1.0524131330957083e-01,1.0524131330956978e-01,0.0000000000000000e+00,-2.4730267931727610e-32,1.0105216836919784e-10,1.0105194632459291e-10
6.0000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,6.8051919113145834e+02,9.9999999999999978e-01,True,1,1,1.2630719617675447e-16,1.1791485565625989e-16,9.1091166433538567e-02,0.0000000000000000e+00,9.1091166433536111e-02,9.1091166433536111e-02,0.0000000000000000e+00,-2.9857420990469744e-32,-4.4755865680201623e-16,-4.4755865680201623e-16
