detail_id,polarization,polarization_label,momentum,E,px,py,pz,mass_shell
unpolarized_low_Egamma_W_0,unpolarized,Unpolarized,k,2.224417666614393,4.086188855256489e-16,2.2244176079184372,-2.9513459302684256e-06,2.611199274582532e-07
unpolarized_low_Egamma_W_0,unpolarized,Unpolarized,p,2.4140997689462407,-4.086188855256489e-16,-2.2244176079184372,2.9513459302684256e-06,0.8798439999999994
unpolarized_low_Egamma_W_0,unpolarized,Unpolarized,kp,1.725905973334372,-0.049008570164780045,-1.7252099372892977,0.0,2.61119927014164e-07
unpolarized_low_Egamma_W_0,unpolarized,Unpolarized,pp,2.4126114622262644,0.0,2.2228023006253963,0.0,0.8798439999999994
unpolarized_low_Egamma_W_0,unpolarized,Unpolarized,qout,0.5,0.049008570164780045,-0.49759236333609846,0.0,0.0
unpolarized_low_Egamma_W_1,unpolarized,Unpolarized,k,2.224417666614393,4.086188855256489e-16,2.2244176079184372,-2.9513459302684256e-06,2.611199274582532e-07
unpolarized_low_Egamma_W_1,unpolarized,Unpolarized,p,2.4140997689462407,-4.086188855256489e-16,-2.2244176079184372,2.9513459302684256e-06,0.8798439999999994
unpolarized_low_Egamma_W_1,unpolarized,Unpolarized,kp,2.1974830839482546,0.04900857016478032,-2.1969364586098545,0.0,2.6111992657007477e-07
unpolarized_low_Egamma_W_1,unpolarized,Unpolarized,pp,1.9410343516130208,0.0,1.699344095273756,0.0,0.8798440000000003
unpolarized_low_Egamma_W_1,unpolarized,Unpolarized,qout,0.5,-0.04900857016478032,0.49759236333609846,0.0,0.0
unpolarized_low_Egamma_W_2,unpolarized,Unpolarized,k,2.224417666614393,-0.21803105282688584,2.213706429141132,-2.9513459302684256e-06,2.611199274582532e-07
unpolarized_low_Egamma_W_2,unpolarized,Unpolarized,p,2.4140997689462407,0.21803105282688584,-2.213706429141132,2.9513459302684256e-06,0.8798439999999994
unpolarized_low_Egamma_W_2,unpolarized,Unpolarized,kp,1.7476971980220526,0.19134171618254517,-1.7371912912809935,0.0,2.6111992657007477e-07
unpolarized_low_Egamma_W_2,unpolarized,Unpolarized,pp,2.390820237538198,0.0,2.1991310575366367,0.0,0.8798440000000003
unpolarized_low_Egamma_W_2,unpolarized,Unpolarized,qout,0.5,-0.19134171618254517,-0.46193976625564326,0.0,0.0
unpolarized_low_Egamma_W_3,unpolarized,Unpolarized,k,2.224417666614393,0.21803105282688665,2.213706429141132,-2.9513459302684256e-06,2.611199274582532e-07
unpolarized_low_Egamma_W_3,unpolarized,Unpolarized,p,2.4140997689462407,-0.21803105282688665,-2.213706429141132,2.9513459302684256e-06,0.8798439999999994
unpolarized_low_Egamma_W_3,unpolarized,Unpolarized,kp,2.184497461163049,-0.19134171618254492,-2.176101386506658,0.0,2.6111992657007477e-07
unpolarized_low_Egamma_W_3,unpolarized,Unpolarized,pp,1.9540199743967774,0.0,1.7141616202510144,0.0,0.8798440000000003
unpolarized_low_Egamma_W_3,unpolarized,Unpolarized,qout,0.5,0.19134171618254492,0.46193976625564337,0.0,0.0
unpolarized_mid_Egamma_W_0,unpolarized,Unpolarized,k,2.224417666614393,4.086188855256489e-16,2.2244176079184372,-2.9513459302684256e-06,2.611199274582532e-07
unpolarized_mid_Egamma_W_0,unpolarized,Unpolarized,p,2.4140997689462407,-4.086188855256489e-16,-2.2244176079184372,2.9513459302684256e-06,0.8798439999999994
unpolarized_mid_Egamma_W_0,unpolarized,Unpolarized,kp,1.2286045180141763,0.09801714032956045,-1.224688303515035,0.0,2.6111992679211937e-07
unpolarized_mid_Egamma_W_0,unpolarized,Unpolarized,pp,2.409912917545496,0.0,2.219873030187232,0.0,0.8798440000000003
unpolarized_mid_Egamma_W_0,unpolarized,Unpolarized,qout,1.0,-0.09801714032956045,-0.9951847266721969,0.0,0.0
unpolarized_mid_Egamma_W_1,unpolarized,Unpolarized,k,2.224417666614393,4.086188855256489e-16,2.2244176079184372,-2.9513459302684256e-06,2.611199274582532e-07
unpolarized_mid_Egamma_W_1,unpolarized,Unpolarized,p,2.4140997689462407,-4.086188855256489e-16,-2.2244176079184372,2.9513459302684256e-06,0.8798439999999994
unpolarized_mid_Egamma_W_1,unpolarized,Unpolarized,kp,2.1514002974636584,0.09801714032956065,-2.1491662613693725,0.0,2.611199274582532e-07
unpolarized_mid_Egamma_W_1,unpolarized,Unpolarized,pp,1.4871171380970793,0.0,1.1539815346971753,0.0,0.8798439999999998
unpolarized_mid_Egamma_W_1,unpolarized,Unpolarized,qout,1.0,-0.09801714032956065,0.9951847266721969,0.0,0.0
unpolarized_mid_Egamma_W_2,unpolarized,Unpolarized,k,2.224417666614393,1.8495356460548986,1.2358202087641517,-2.9513459302684256e-06,2.611199274582532e-07
unpolarized_mid_Egamma_W_2,unpolarized,Unpolarized,p,2.4140997689462407,-1.8495356460548986,-1.2358202087641517,2.9513459302684256e-06,0.8798439999999994
unpolarized_mid_Egamma_W_2,unpolarized,Unpolarized,kp,1.2244176896022099,1.8369701987210297e-16,-1.224417582971956,0.0,2.61119927014164e-07
unpolarized_mid_Egamma_W_2,unpolarized,Unpolarized,pp,2.4140997459580658,0.0,2.224417582971956,0.0,0.8798439999999994
unpolarized_mid_Egamma_W_2,unpolarized,Unpolarized,qout,1.0,-1.8369701987210297e-16,-1.0,0.0,0.0
unpolarized_mid_Egamma_W_3,unpolarized,Unpolarized,k,2.224417666614393,-1.719498063565086,-1.4111555916388174,-2.9513459302684256e-06,2.611199283464316e-07
unpolarized_mid_Egamma_W_3,unpolarized,Unpolarized,p,2.4140997689462407,1.719498063565086,1.4111555916388174,2.9513459302684256e-06,0.8798440000000003
unpolarized_mid_Egamma_W_3,unpolarized,Unpolarized,kp,1.2244176896022099,1.8369701987210297e-16,-1.224417582971956,0.0,2.61119927014164e-07
unpolarized_mid_Egamma_W_3,unpolarized,Unpolarized,pp,2.4140997459580658,0.0,2.224417582971956,0.0,0.8798439999999994
unpolarized_mid_Egamma_W_3,unpolarized,Unpolarized,qout,1.0,-1.8369701987210297e-16,-1.0,0.0,0.0
unpolarized_high_Egamma_W_0,unpolarized,Unpolarized,k,2.224417666614393,-1.0485832017110426,1.9617611892141718,-2.9513459302684256e-06,2.611199274582532e-07
unpolarized_high_Egamma_W_0,unpolarized,Unpolarized,p,2.4140997689462407,1.0485832017110426,-1.9617611892141718,2.9513459302684256e-06,0.8798439999999994
unpolarized_high_Egamma_W_0,unpolarized,Unpolarized,kp,1.8938903177833675,1.0000264194352835,-1.6083430713330735,0.0,2.61119927014164e-07
unpolarized_high_Egamma_W_0,unpolarized,Unpolarized,pp,0.9446271177780604,0.0,0.11169776918849203,0.0,0.879844
unpolarized_high_Egamma_W_0,unpolarized,Unpolarized,qout,1.8,-1.0000264194352835,1.4966453021445816,0.0,8.881784197001252e-16
unpolarized_high_Egamma_W_1,unpolarized,Unpolarized,k,2.224417666614393,1.0485832017110435,1.9617611892141715,-2.9513459302684256e-06,2.6111992657007477e-07
unpolarized_high_Egamma_W_1,unpolarized,Unpolarized,p,2.4140997689462407,-1.0485832017110435,-1.9617611892141715,2.9513459302684256e-06,0.8798439999999985
unpolarized_high_Egamma_W_1,unpolarized,Unpolarized,kp,1.8938903177833677,-1.0000264194352841,-1.6083430713330733,0.0,2.61119927014164e-07
unpolarized_high_Egamma_W_1,unpolarized,Unpolarized,pp,0.9446271177780604,0.0,0.11169776918849203,0.0,0.879844
unpolarized_high_Egamma_W_1,unpolarized,Unpolarized,qout,1.8,1.0000264194352841,1.4966453021445814,0.0,0.0
unpolarized_high_Egamma_W_2,unpolarized,Unpolarized,k,2.224417666614393,0.21803105282688665,2.213706429141132,-2.9513459302684256e-06,2.611199274582532e-07
unpolarized_high_Egamma_W_2,unpolarized,Unpolarized,p,2.4140997689462407,-0.21803105282688665,-2.213706429141132,2.9513459302684256e-06,0.8798439999999994
unpolarized_high_Egamma_W_2,unpolarized,Unpolarized,kp,1.8954883147988217,-0.351162579629031,-1.8626756381848222,0.0,2.61119927014164e-07
unpolarized_high_Egamma_W_2,unpolarized,Unpolarized,pp,0.9430291207619188,0.0,0.09726213345900729,0.0,0.879844
unpolarized_high_Egamma_W_2,unpolarized,Unpolarized,qout,1.8,0.351162579629031,1.7654135047258148,0.0,0.0
unpolarized_high_Egamma_W_3,unpolarized,Unpolarized,k,2.224417666614393,-0.21803105282688584,2.213706429141132,-2.9513459302684256e-06,2.611199274582532e-07
unpolarized_high_Egamma_W_3,unpolarized,Unpolarized,p,2.4140997689462407,0.21803105282688584,-2.213706429141132,2.9513459302684256e-06,0.8798439999999994
unpolarized_high_Egamma_W_3,unpolarized,Unpolarized,kp,1.8954883147988217,0.35116257962903075,-1.8626756381848222,0.0,2.611199274582532e-07
unpolarized_high_Egamma_W_3,unpolarized,Unpolarized,pp,0.9430291207619188,0.0,0.09726213345900729,0.0,0.879844
unpolarized_high_Egamma_W_3,unpolarized,Unpolarized,qout,1.8,-0.35116257962903075,1.7654135047258148,0.0,4.440892098500626e-16
L_proton_low_Egamma_W_0,L_proton,L proton,k,2.224417666614393,-1.362062951752163e-16,-2.2244176079184372,-2.9513459302684256e-06,2.611199274582532e-07
L_proton_low_Egamma_W_0,L_proton,L proton,p,2.4140997689462407,1.362062951752163e-16,2.2244176079184372,2.9513459302684256e-06,0.8798439999999994
L_proton_low_Egamma_W_0,L_proton,L proton,kp,1.7376510105561884,-0.14514233862723103,-1.7315786077752386,0.0,2.611199274582532e-07
L_proton_low_Egamma_W_0,L_proton,L proton,pp,2.4008664250044816,0.0,2.210048775641343,0.0,0.8798440000000003
L_proton_low_Egamma_W_0,L_proton,L proton,qout,0.5,0.14514233862723103,-0.47847016786610447,0.0,0.0
L_proton_low_Egamma_W_1,L_proton,L proton,k,2.224417666614393,-1.362062951752163e-16,-2.2244176079184372,-2.9513459302684256e-06,2.611199274582532e-07
L_proton_low_Egamma_W_1,L_proton,L proton,p,2.4140997689462407,1.362062951752163e-16,2.2244176079184372,2.9513459302684256e-06,0.8798439999999994
L_proton_low_Egamma_W_1,L_proton,L proton,kp,1.7376510105561886,0.14514233862723122,-1.7315786077752389,0.0,2.61119927014164e-07
L_proton_low_Egamma_W_1,L_proton,L proton,pp,2.4008664250044816,0.0,2.210048775641343,0.0,0.8798440000000003
L_proton_low_Egamma_W_1,L_proton,L proton,qout,0.5,-0.14514233862723122,-0.4784701678661044,0.0,0.0
L_proton_low_Egamma_W_2,L_proton,L proton,k,2.224417666614393,-1.362062951752163e-16,-2.2244176079184372,-2.9513459302684256e-06,2.611199274582532e-07
L_proton_low_Egamma_W_2,L_proton,L proton,p,2.4140997689462407,1.362062951752163e-16,2.2244176079184372,2.9513459302684256e-06,0.8798439999999994
L_proton_low_Egamma_W_2,L_proton,L proton,kp,1.8112047777159392,-0.3535533905932737,-1.7763621493662596,0.0,2.611199274582532e-07
L_proton_low_Egamma_W_2,L_proton,L proton,pp,2.3273126578440446,0.0,2.1299155399595335,0.0,0.8798440000000003
L_proton_low_Egamma_W_2,L_proton,L proton,qout,0.5,0.3535533905932737,-0.35355339059327384,0.0,0.0
L_proton_low_Egamma_W_3,L_proton,L proton,k,2.224417666614393,-1.362062951752163e-16,-2.2244176079184372,-2.9513459302684256e-06,2.611199274582532e-07
L_proton_low_Egamma_W_3,L_proton,L proton,p,2.4140997689462407,1.362062951752163e-16,2.2244176079184372,2.9513459302684256e-06,0.8798439999999994
L_proton_low_Egamma_W_3,L_proton,L proton,kp,1.8112047777159395,0.35355339059327384,-1.7763621493662598,0.0,2.611199274582532e-07
L_proton_low_Egamma_W_3,L_proton,L proton,pp,2.3273126578440446,0.0,2.1299155399595335,0.0,0.8798440000000003
L_proton_low_Egamma_W_3,L_proton,L proton,qout,0.5,-0.35355339059327384,-0.35355339059327373,0.0,-5.551115123125783e-17
L_proton_mid_Egamma_W_0,L_proton,L proton,k,2.224417666614393,-1.362062951752163e-16,-2.2244176079184372,-2.9513459302684256e-06,2.611199274582532e-07
L_proton_mid_Egamma_W_0,L_proton,L proton,p,2.4140997689462407,1.362062951752163e-16,2.2244176079184372,2.9513459302684256e-06,0.8798439999999994
L_proton_mid_Egamma_W_0,L_proton,L proton,kp,1.2410264059601237,0.19509032201612866,-1.2255961999884049,0.0,2.61119927014164e-07
L_proton_mid_Egamma_W_0,L_proton,L proton,pp,2.3974910296005665,0.0,2.2063814803916353,0.0,0.8798440000000003
L_proton_mid_Egamma_W_0,L_proton,L proton,qout,1.0,-0.19509032201612866,-0.9807852804032303,0.0,1.1102230246251565e-16
L_proton_mid_Egamma_W_1,L_proton,L proton,k,2.224417666614393,-1.362062951752163e-16,-2.2244176079184372,-2.9513459302684256e-06,2.611199274582532e-07
L_proton_mid_Egamma_W_1,L_proton,L proton,p,2.4140997689462407,1.362062951752163e-16,2.2244176079184372,2.9513459302684256e-06,0.8798439999999994
L_proton_mid_Egamma_W_1,L_proton,L proton,kp,1.2612778709086132,-0.29028467725446205,-1.227418597168509,0.0,2.6111992679211937e-07
L_proton_mid_Egamma_W_1,L_proton,L proton,pp,2.3772395646512288,0.0,2.184358932900718,0.0,0.8798440000000003
L_proton_mid_Egamma_W_1,L_proton,L proton,qout,1.0,0.29028467725446205,-0.9569403357322089,0.0,0.0
L_proton_mid_Egamma_W_2,L_proton,L proton,k,2.224417666614393,-1.362062951752163e-16,-2.2244176079184372,-2.9513459302684256e-06,2.611199274582532e-07
L_proton_mid_Egamma_W_2,L_proton,L proton,p,2.4140997689462407,1.362062951752163e-16,2.2244176079184372,2.9513459302684256e-06,0.8798439999999994
L_proton_mid_Egamma_W_2,L_proton,L proton,kp,1.4051680580200108,0.6343932841636458,-1.2538110587994769,0.0,2.61119927014164e-07
L_proton_mid_Egamma_W_2,L_proton,L proton,pp,2.233349377541168,0.0,2.0268215121622135,0.0,0.8798440000000012
L_proton_mid_Egamma_W_2,L_proton,L proton,qout,1.0,-0.6343932841636458,-0.7730104533627367,0.0,0.0
L_proton_mid_Egamma_W_3,L_proton,L proton,k,2.224417666614393,-0.21803105282688637,-2.213706429141132,-2.9513459302684256e-06,2.611199274582532e-07
L_proton_mid_Egamma_W_3,L_proton,L proton,p,2.4140997689462407,0.21803105282688637,2.213706429141132,2.9513459302684256e-06,0.8798439999999994
L_proton_mid_Egamma_W_3,L_proton,L proton,kp,1.8357704238870267,1.0,-1.5394975765159316,0.0,2.611199274582532e-07
L_proton_mid_Egamma_W_3,L_proton,L proton,pp,1.8027470116736917,0.0,1.5394975765159313,0.0,0.8798439999999994
L_proton_mid_Egamma_W_3,L_proton,L proton,qout,1.0,-1.0,1.2246467991473532e-16,0.0,0.0
L_proton_high_Egamma_W_0,L_proton,L proton,k,2.224417666614393,-1.362062951752163e-16,-2.2244176079184372,-2.9513459302684256e-06,2.611199274582532e-07
L_proton_high_Egamma_W_0,L_proton,L proton,p,2.4140997689462407,1.362062951752163e-16,2.2244176079184372,2.9513459302684256e-06,0.8798439999999994
L_proton_high_Egamma_W_0,L_proton,L proton,kp,0.44601119623559826,-0.17643085259320818,-0.40963139564835127,0.0,2.611199269031417e-07
L_proton_high_Egamma_W_0,L_proton,L proton,pp,2.392506239324531,0.0,2.2009639036583057,0.0,0.8798440000000012
L_proton_high_Egamma_W_0,L_proton,L proton,qout,1.8,0.17643085259320818,-1.7913325080099545,0.0,4.440892098500626e-16
L_proton_high_Egamma_W_1,L_proton,L proton,k,2.224417666614393,-1.362062951752163e-16,-2.2244176079184372,-2.9513459302684256e-06,2.611199274582532e-07
L_proton_high_Egamma_W_1,L_proton,L proton,p,2.4140997689462407,1.362062951752163e-16,2.2244176079184372,2.9513459302684256e-06,0.8798439999999994
L_proton_high_Egamma_W_1,L_proton,L proton,kp,0.726127539267774,0.6888301782571626,-0.22972576626349794,0.0,2.6111992679211937e-07
L_proton_high_Egamma_W_1,L_proton,L proton,pp,2.1123898962919463,0.0,1.8927089247838138,0.0,0.879843999999999
L_proton_high_Egamma_W_1,L_proton,L proton,qout,1.8,-0.6888301782571626,-1.6629831585203159,0.0,-4.440892098500626e-16
L_proton_high_Egamma_W_2,L_proton,L proton,k,2.224417666614393,-1.362062951752163e-16,-2.2244176079184372,-2.9513459302684256e-06,2.611199274582532e-07
L_proton_high_Egamma_W_2,L_proton,L proton,p,2.4140997689462407,1.362062951752163e-16,2.2244176079184372,2.9513459302684256e-06,0.8798439999999994
L_proton_high_Egamma_W_2,L_proton,L proton,kp,1.0032831085839613,-1.0000264194352833,-0.08077063378120064,0.0,2.6111992679211937e-07
L_proton_high_Egamma_W_2,L_proton,L proton,pp,1.835234326976425,0.0,1.5774159359257824,0.0,0.8798439999999998
L_proton_high_Egamma_W_2,L_proton,L proton,qout,1.8,1.0000264194352833,-1.4966453021445818,0.0,4.440892098500626e-16
L_proton_high_Egamma_W_3,L_proton,L proton,k,2.224417666614393,-2.0550938997135604,-0.8512477652115701,-2.9513459302684256e-06,2.611199283464316e-07
L_proton_high_Egamma_W_3,L_proton,L proton,p,2.4140997689462407,2.0550938997135604,0.8512477652115701,2.9513459302684256e-06,0.8798440000000003
L_proton_high_Egamma_W_3,L_proton,L proton,kp,1.2729389347806432,-1.2727922061357853,0.019320211193278647,0.0,2.6111992657007477e-07
L_proton_high_Egamma_W_3,L_proton,L proton,pp,1.5655785007801906,0.0,1.2534719949425073,0.0,0.8798440000000003
L_proton_high_Egamma_W_3,L_proton,L proton,qout,1.8,1.2727922061357853,-1.272792206135786,0.0,0.0
L_electron_low_Egamma_W_0,L_electron,L electron,k,2.224417666614393,-1.362062951752163e-16,-2.2244176079184372,-2.9513459302684256e-06,2.611199274582532e-07
L_electron_low_Egamma_W_0,L_electron,L electron,p,2.4140997689462407,1.362062951752163e-16,2.2244176079184372,2.9513459302684256e-06,0.8798439999999994
L_electron_low_Egamma_W_0,L_electron,L electron,kp,1.7376510105561886,0.14514233862723122,-1.7315786077752389,0.0,2.61119927014164e-07
L_electron_low_Egamma_W_0,L_electron,L electron,pp,2.4008664250044816,0.0,2.210048775641343,0.0,0.8798440000000003
L_electron_low_Egamma_W_0,L_electron,L electron,qout,0.5,-0.14514233862723122,-0.4784701678661044,0.0,0.0
L_electron_low_Egamma_W_1,L_electron,L electron,k,2.224417666614393,-1.362062951752163e-16,-2.2244176079184372,-2.9513459302684256e-06,2.611199274582532e-07
L_electron_low_Egamma_W_1,L_electron,L electron,p,2.4140997689462407,1.362062951752163e-16,2.2244176079184372,2.9513459302684256e-06,0.8798439999999994
L_electron_low_Egamma_W_1,L_electron,L electron,kp,1.7376510105561884,-0.14514233862723103,-1.7315786077752386,0.0,2.611199274582532e-07
L_electron_low_Egamma_W_1,L_electron,L electron,pp,2.4008664250044816,0.0,2.210048775641343,0.0,0.8798440000000003
L_electron_low_Egamma_W_1,L_electron,L electron,qout,0.5,0.14514233862723103,-0.47847016786610447,0.0,0.0
L_electron_low_Egamma_W_2,L_electron,L electron,k,2.224417666614393,-1.362062951752163e-16,-2.2244176079184372,-2.9513459302684256e-06,2.611199274582532e-07
L_electron_low_Egamma_W_2,L_electron,L electron,p,2.4140997689462407,1.362062951752163e-16,2.2244176079184372,2.9513459302684256e-06,0.8798439999999994
L_electron_low_Egamma_W_2,L_electron,L electron,kp,1.8112047777159395,0.35355339059327384,-1.7763621493662598,0.0,2.611199274582532e-07
L_electron_low_Egamma_W_2,L_electron,L electron,pp,2.3273126578440446,0.0,2.1299155399595335,0.0,0.8798440000000003
L_electron_low_Egamma_W_2,L_electron,L electron,qout,0.5,-0.35355339059327384,-0.35355339059327373,0.0,-5.551115123125783e-17
L_electron_low_Egamma_W_3,L_electron,L electron,k,2.224417666614393,-1.362062951752163e-16,-2.2244176079184372,-2.9513459302684256e-06,2.611199274582532e-07
L_electron_low_Egamma_W_3,L_electron,L electron,p,2.4140997689462407,1.362062951752163e-16,2.2244176079184372,2.9513459302684256e-06,0.8798439999999994
L_electron_low_Egamma_W_3,L_electron,L electron,kp,1.8112047777159392,-0.3535533905932737,-1.7763621493662596,0.0,2.611199274582532e-07
L_electron_low_Egamma_W_3,L_electron,L electron,pp,2.3273126578440446,0.0,2.1299155399595335,0.0,0.8798440000000003
L_electron_low_Egamma_W_3,L_electron,L electron,qout,0.5,0.3535533905932737,-0.35355339059327384,0.0,0.0
L_electron_mid_Egamma_W_0,L_electron,L electron,k,2.224417666614393,-1.362062951752163e-16,-2.2244176079184372,-2.9513459302684256e-06,2.611199274582532e-07
L_electron_mid_Egamma_W_0,L_electron,L electron,p,2.4140997689462407,1.362062951752163e-16,2.2244176079184372,2.9513459302684256e-06,0.8798439999999994
L_electron_mid_Egamma_W_0,L_electron,L electron,kp,1.2410264059601237,0.19509032201612866,-1.2255961999884049,0.0,2.61119927014164e-07
